,GEOID,HW_ER_Visits_SC_z4,HW_Urgent_Care_Visits_SC_z4,SCR_Wellness_z4,OS_Emotion_z4,InMarket_LTC_Ins_z4,Ins_ADaD_z4,Ins_Dental_z4,Ins_Homeowners_z4,Ins_Life_z4,Ins_Renters_z4,Ins_Supplemental_z4,Ins_Vision_z4,RegB_Ins_Auto_IM_z4,RegB_Ins_Health_IM_z4,RegB_Ins_Life_IM_z4,HW_Primary_Care_Doctor_SC_z4,RegB_Ins_Employer_AH_z4,RegB_Ins_Market_AH_z4,RegB_Ins_Medicare_AH_z4,HW_Primary_Care_Visits_SC_z4,Spendex_PERS_INS_v2_z4,HW_Med_Spec_Visits_SC_z4,HW_Med_Utilization_z4,HW_Sleep_v3_z4,HW_Stress_v2_z4,LT_Exercise_z4,HW_Telemedicine_SC_z4,OS_Innovator_z4,OS_Laggard_z4,YouTube_Creator_z4,Twitch_Viewer_z4,Smartphone_Android_z4,Smartphone_Iphone_z4,Smartphone_None_z4,IoT_FinTech_Digital_z4,RegB_FinTech_Digital_z4,LT_High_Tech_Leader_v2_z4,Age_z4,OS_RiskTaking_Fin_z4,HW_Job_Satis_z4,OS_EPFI_z4,OS_Fin_Planning_z4,OS_Fin_IMPControl_z4,OS_Fin_IMP_z4,OS_Fin_Motivation_z4,OS_Fin_Organization_z4,Spendex_Plus_v2_z4,InvestorIQ_Plus_v4_z4,Invest_Active_z4,Invest_Real_Estate_z4,IncomeIQ_Plus_v3_z4,WealthIQ_Plus_v4_z4,Investments_z4,AIQ_Employment_z4,Job_Seeker_z4,Job_Seeker_Active_z4,Focus_Score,AIQ_ATP_v2_z4,GC_BRUTIL,Education_Coll_v2_z4,Education_Grad_v2_z4,Education_HS_v2_z4,Education_LTHS_v2_z4,InMarket_Aldi_z4,DistanceIQ_Aldi,InMarket_BiLo_WinnDixie_z4,DistanceIQ_Costco,InMarket_Costco_z4,InMarket_H_E_B_z4,InMarket_Kroger_z4,DistanceIQ_Kroger,InMarket_Meijer_z4,InMarket_Publix_z4,DistanceIQ_Publix,InMarket_Safeway_z4,DistanceIQ_Safeway,InMarket_SamsClub_z4,DistanceIQ_Sams,InMarket_Sprouts_z4,DistanceIQ_Sprouts,InMarket_TraderJoes_z4,DistanceIQ_TraderJoe,InMarket_Whole_Foods_z4,LT_Food_Delivery_Service_v2_z4,Grocery_Farmers_Mkt_z4,Grocery_Organic_z4,Grocery_Trips_z4,HW_BMI_z4,HW_Diet_z4,Diet_CageFree_Eggs_z4,Diet_Fake_Meat_Alt_z4,Diet_FreeRange_Chicken_z4,Diet_GrassFed_Beef_z4,Diet_Vegetarian_z4,HW_Junk_Diet_z4,Home_Age_z4,HomeValueIQ_z4,HomeValueIQ_Equity_z4,Homeowner_Pct_z4,Affordability_Index_scf_z4,Affordability_Index_z4,Premover_v2_z4,HS_Assimilation_z4,HS_Bilingual_z4,HS_First_Generation_z4,HS_Primary_Lang_Spanish_z4,HS_Second_Generation_z4,NumberOfAdults_z4,NumberOfChildren_z4,PersonsatResidence_z4,Cohabitate_z4,LT_Grand_Parent_z4,LT_Dog_Owner_v3_z4,LT_Cat_Owner_v3_z4,LT_Pet_Owner_v3_z4,LT_Other_Pet_Owner_v3_z4,HS_Generations_in_Home_z4,LT_Single_Parent_v2_z4,OS_RiskTaking_Health_z4,HW_Alcohol_v2_z4,HW_Smoking_Cigars_SC_z4,HW_Smoking_Hookah_SC_z4,HW_Smoking_z4,Auto_Age_z4,Auto_Avg_Mileage_z4,Number_of_Autos_z4
241,13063040410,5.475833645560135,4.137879355563881,42.3780442113151,5.591982015736231,2.1045335331584862,3.1929561633570627,3.2049456725365304,1.8400149868864744,4.499063319595354,2.4053952791307607,3.947171225177969,3.4293742974896966,5.2787560884226306,5.644810790558261,5.901461221431248,3.5818658673660546,3.665417759460472,4.311727238666167,2.8130385912326714,3.8070438366429373,228.75571375046835,4.954664668415137,32.287373548145375,5.325590108654927,4.883476957662046,3.0415886099662797,4.831022855001874,4.807793180966654,4.563132259273136,4.635069314349944,3.456725365305358,71.5076807793181,26.491569876358188,3.9239415511427502,3.859123267141251,4.084675908579992,3.7800674409891344,50.62424698795181,4.225927313600599,4.158111652304234,4.281378793555639,2.518171599850131,4.463844136380667,4.350318471337579,3.9044585987261144,4.287748220307231,11656.456350693143,23.312526360185576,0.667291120269764,2.233420756837767,62.54964406144624,131.8484721640854,10.680404645934807,4.055076807793181,39.938553765455225,39.339452978643685,31.86204207920792,30.63844136380667,45.45953589108911,30.185088047958036,3.0176095916073438,58.306856500562006,8.505807418508805,3.4443611839640313,4.08790975703818,5.989134507306107,5.85632086386425,5.164106406893968,4.071937055076808,4.416635443986512,2.373382182799846,4.252154364930686,5.232296740352192,4.0071538758195135,3.720494567253653,483.07794060933287,5.64518546272012,7.057250289240263,3.7186212064443613,11.211318935595836,3.4327463469464217,11.368306980331662,4.3979018358935935,5.006369426751593,4.063694267515924,4.319595354065193,2.0138628699887597,3.6796553016110902,4.587111277632072,3.041213937804421,5.2416635443986515,3.3810415886099663,2.2941176470588234,4.079430498313975,3.7572124391157735,37.375530683133924,321.4682478959449,199.00995405819296,44.26489321843387,160.0,159.09404271262645,3.332708879730236,1.0749344323716747,1.2079430498313974,1.3053578119145748,1.3102285500187336,1.194454852004496,157.2476582989884,154.14883720930231,3.5506976744186045,28.309479205695016,3.405020606968902,2.748594979393031,2.1521168977145,2.314724615961034,4.191832146871487,0.08317721993255901,5.439865118021731,5.500562008242787,3.637317347321094,3.9273136005994753,5.548894717122518,4.5762457849381795,3.809291869614088,4.4518546272011985,1.1566129636568003
242,13063040414,5.291759465478842,4.815144766146993,41.99777282850779,3.826280623608018,2.1002227171492205,3.645879732739421,3.202672605790646,1.200445434298441,3.447661469933185,2.6570155902004453,3.5501113585746102,3.888641425389755,5.518930957683741,5.866369710467706,5.997772828507795,2.9599109131403116,2.6971046770601337,4.572383073496659,2.7884187082405347,3.11804008908686,293.5055679287305,4.383073496659243,19.997772828507795,3.0801781737193763,5.028953229398664,3.8997772828507795,5.017817371937639,5.752783964365256,3.893095768374165,4.365256124721603,3.467706013363029,83.42984409799554,49.57683741648107,2.3474387527839644,4.2071269487750556,5.022271714922049,4.1002227171492205,47.43400447427293,4.21380846325167,2.88195991091314,3.5434298440979957,2.305122494432071,4.0,4.850779510022272,5.1915367483296215,3.681514476614699,15534.917594654788,12.21380846325167,0.18262806236080179,0.8485523385300668,57.15590200445434,106.42538975501114,24.832962138084632,4.338530066815145,30.538975501113587,33.69042316258352,19.275822222222224,33.88864142538976,47.66671111111111,23.267260579064587,2.131403118040089,57.69933184855234,16.9086859688196,4.044543429844098,3.2016009280742463,5.788418708240535,2.9712993039443156,4.708240534521158,5.447661469933185,3.955456570155902,2.1376102088167053,5.474387527839643,5.456570155902004,3.405266821345708,3.11804008908686,489.0393503480278,5.703786191536748,2.9600696055684454,3.6302895322939865,14.725939675174015,3.5434298440979957,13.993758700696057,4.1002227171492205,4.984409799554566,4.242761692650334,4.908685968819599,3.2806236080178173,3.260579064587973,5.0534521158129175,3.8775055679287305,6.064587973273942,3.8285077951002227,3.2271714922048997,4.507795100222717,4.242761692650334,34.28776978417266,306.5662983425414,117.11325966850829,18.006681514476615,160.0,171.53006681514478,4.173719376391982,1.44543429844098,2.387527839643653,3.2984409799554566,3.291759465478842,2.329621380846325,173.81291759465478,145.76863753213368,3.3701799485861184,34.933184855233854,3.2806236080178173,3.3964365256124722,2.267260579064588,3.2138084632516706,4.5456570155902005,0.6414253897550112,5.634743875278397,5.409799554565701,2.955456570155902,3.530066815144766,5.057906458797327,4.979955456570156,2.732739420935412,3.356347438752784,0.9465478841870824
243,13063040416,5.2524444444444445,4.784,47.842666666666666,4.590222222222223,1.9235555555555555,3.680888888888889,3.4044444444444446,1.5777777777777777,3.488,2.0684444444444443,3.1537777777777776,4.1626666666666665,5.008,6.221333333333333,5.238222222222222,3.0355555555555553,2.7688888888888887,4.624,3.2222222222222223,3.0604444444444443,246.29155555555556,4.038222222222222,18.232,3.4915555555555557,5.211555555555556,4.016,5.360888888888889,6.046222222222222,3.5155555555555558,4.834666666666666,4.333333333333333,78.51466666666667,61.75644444444445,4.006222222222222,4.620444444444445,4.906666666666666,4.656,47.483005366726296,4.632,2.8515555555555556,3.3075555555555556,3.5235555555555558,3.6915555555555555,5.104888888888889,4.432,4.021333333333334,12845.424,27.487978628673197,0.14755555555555555,1.8222222222222222,61.92444444444445,175.2337777777778,18.480888888888888,4.728888888888889,54.45777777777778,34.59822222222222,24.242041259500542,36.794666666666664,42.23060803474484,18.494222222222223,6.431111111111111,62.71111111111111,12.704888888888888,3.3022222222222224,3.641330275229358,6.485333333333333,1.9014220183486241,5.504888888888889,5.642666666666667,4.726222222222222,1.6590183486238532,5.1146666666666665,5.680888888888889,2.4664770642201836,3.3004444444444445,488.0877981651376,5.950222222222222,2.542926605504587,4.872,14.551752293577982,4.898666666666666,13.577440366972477,4.219555555555556,4.9093333333333335,4.655111111111111,4.535111111111111,2.935111111111111,3.3137777777777777,5.167111111111111,4.232888888888889,5.539555555555555,4.223111111111111,3.2924444444444445,4.408888888888889,5.209777777777778,33.86027944111776,301.4056338028169,156.21220657276996,48.059555555555555,160.0,169.16355555555555,4.085333333333334,1.2755555555555556,2.0435555555555553,2.454222222222222,2.4266666666666667,1.9733333333333334,189.97419928825622,113.44281524926686,3.4271749755620724,25.712,3.1324444444444444,2.981333333333333,2.7288888888888887,3.3546666666666667,4.455111111111111,0.304,5.479111111111111,5.7973333333333334,3.895111111111111,4.243555555555556,5.728,4.998222222222222,3.2506666666666666,3.390222222222222,1.0711111111111111
244,13063040417,5.578431372549019,5.192647058823529,45.345588235294116,5.2593137254901965,2.0254901960784313,4.209803921568628,3.4073529411764705,1.2602941176470588,4.518627450980392,2.8833333333333333,3.259313725490196,5.036764705882353,5.45735294117647,6.107843137254902,5.908333333333333,2.3769607843137255,3.0254901960784313,4.777941176470589,2.3049019607843135,2.46421568627451,286.87549019607843,4.647058823529412,30.048529411764704,3.461764705882353,5.3431372549019605,3.6705882352941175,5.536274509803921,6.366176470588235,3.2549019607843137,4.734803921568627,3.8191176470588237,89.74705882352941,69.71323529411765,2.8240196078431374,4.662745098039216,5.2480392156862745,4.412745098039216,42.07924715205547,4.683333333333334,3.034313725490196,3.0455882352941175,2.2357843137254902,3.6308823529411764,5.3392156862745095,5.223039215686274,3.1941176470588237,14470.329411764706,11.29551315110882,0.17745098039215687,0.8583333333333333,62.516666666666666,102.59016393442623,37.36176470588235,4.848039215686274,48.3078431372549,34.865196078431374,19.59291530944625,32.38665358194308,47.118192182410425,29.968627450980392,2.832843137254902,59.29754901960784,7.987745098039215,3.2916666666666665,2.3756482939632546,5.859313725490196,2.710456692913386,5.028921568627451,4.203431372549019,4.756862745098039,1.769727034120735,5.724019607843137,4.915196078431372,2.500792650918635,3.694607843137255,489.7846141732283,5.696078431372549,2.205123359580053,3.9593137254901962,15.303280839895013,3.521078431372549,16.243632545931757,4.448529411764706,5.408333333333333,4.345098039215686,4.751470588235295,2.413235294117647,2.9308823529411763,5.363725490196078,3.6073529411764707,6.279901960784314,3.6151960784313726,2.8955882352941176,4.9186274509803924,4.216666666666667,36.56586483390607,335.2094508301405,114.0485312899106,22.486764705882354,160.0,170.2107843137255,4.798039215686274,1.0583333333333333,1.3299019607843137,1.3049019607843138,1.3602941176470589,1.3308823529411764,210.16821971554683,211.4597902097902,4.525058275058275,45.002450980392155,2.6107843137254902,2.7720588235294117,1.9122549019607844,2.8691176470588236,4.838725490196079,0.08333333333333333,6.008823529411765,5.617647058823529,3.530392156862745,3.7093137254901962,5.654901960784314,5.184803921568627,2.6769607843137253,4.115196078431373,0.961764705882353
245,13063040509,4.913223140495868,3.896694214876033,60.47685950413223,6.371900826446281,1.5636363636363637,4.6933884297520665,4.17603305785124,3.695867768595041,5.404958677685951,1.3793388429752067,3.4165289256198346,5.4958677685950414,4.328099173553719,6.497520661157025,5.865289256198347,3.3694214876033057,4.030578512396694,3.6553719008264465,3.6867768595041324,2.695867768595041,272.25371900826445,5.065289256198347,12.480165289256199,3.8735537190082643,4.656198347107438,4.052892561983471,4.618181818181818,6.039669421487603,3.569421487603306,5.256198347107438,4.240495867768595,79.4611570247934,79.77851239669421,3.5264462809917356,4.955371900826446,3.775206611570248,4.575206611570248,46.21091811414392,4.124793388429752,3.8396694214876033,4.835537190082644,3.8289256198347106,2.894214876033058,6.144628099173554,5.1338842975206616,4.61900826446281,13516.606611570249,57.84340425531915,0.46033057851239667,19.07107438016529,76.1603305785124,265.7837613918807,28.146280991735537,5.070247933884297,48.5396694214876,66.51322314049587,18.927388429752067,39.48925619834711,57.864669421487605,18.286776859504133,3.159504132231405,74.76611570247934,3.811570247933884,2.7074380165289256,2.4472030981067125,5.985123966942148,7.058657487091222,5.550413223140496,4.36198347107438,6.351239669421488,1.6996815834767642,5.180165289256198,5.224793388429752,5.757409638554217,3.4041322314049585,492.9389242685026,6.351239669421488,6.352117039586919,4.966942148760331,12.97605851979346,4.201652892561984,14.98774526678141,4.703305785123967,4.616528925619835,4.4421487603305785,4.547107438016529,1.9983471074380166,3.731404958677686,4.215702479338843,3.2148760330578514,5.046280991735538,2.7231404958677685,2.271074380165289,3.96198347107438,4.458677685950414,27.124787775891342,327.5,212.5344537815126,58.82148760330578,159.27272727272728,160.29090909090908,2.422314049586777,1.0256198347107437,1.0801652892561984,1.0818181818181818,1.0793388429752067,1.059504132231405,189.43305785123968,65.43482142857142,2.8535714285714286,8.296694214876034,2.918181818181818,3.497520661157025,2.227272727272727,2.979338842975207,4.618181818181818,0.017355371900826446,5.396694214876033,5.216528925619834,4.63305785123967,4.6,6.1909090909090905,3.8851239669421487,3.3181818181818183,5.616528925619835,1.5231404958677686
246,13063040510,5.4560570071258905,4.190023752969121,51.843230403800476,5.697149643705464,1.1947743467933492,3.9156769596199523,3.811163895486936,2.669833729216152,4.716152019002375,1.847980997624703,3.2327790973871733,5.144893111638955,4.890736342042755,6.0831353919239906,5.763657957244655,3.0783847980997625,3.5926365795724466,4.602137767220903,3.516627078384798,3.03562945368171,308.9940617577197,4.562945368171022,21.963182897862232,3.8586698337292162,4.89311163895487,4.326603325415677,4.959619952494061,5.596199524940618,3.2030878859857483,5.4394299287410925,4.118764845605701,79.59501187648456,51.975059382422806,1.6793349168646081,4.809976247030879,4.881235154394299,4.888361045130641,46.63766388557807,4.497624703087886,3.299287410926366,4.1520190023752965,3.6282660332541568,2.9038004750593824,6.285035629453682,5.434679334916865,3.8812351543942993,14871.385985748218,54.29130966952265,0.17695961995249407,9.311163895486937,77.3064133016627,210.45036319612592,15.045130641330166,4.77790973871734,60.812351543942995,62.76009501187649,20.192102137767222,35.681710213776725,49.19396674584323,38.28622327790974,2.965558194774347,55.04038004750594,3.7244655581947743,3.862232779097387,2.48520202020202,6.045130641330166,7.396313131313131,5.218527315914489,4.718527315914489,6.103325415676959,2.2572222222222225,4.57125890736342,5.552256532066508,5.1126010101010095,3.967933491686461,492.3182954545455,5.5308788598574825,6.690593434343434,4.561757719714964,13.871287878787879,3.989311163895487,14.294166666666666,5.244655581947743,4.991686460807601,4.445368171021378,4.922802850356295,2.0938242280285038,3.342042755344418,4.92042755344418,3.5380047505938244,5.425178147268409,2.7066508313539193,2.648456057007126,4.090261282660332,3.9073634204275534,28.697947214076247,380.8917682926829,197.41920731707316,53.65439429928741,157.00118764845607,161.48456057007127,3.116389548693587,1.0166270783847982,1.0855106888361046,1.0700712589073633,1.0926365795724466,1.0771971496437054,192.07007125890738,106.75533428165006,3.593172119487909,20.624703087885987,2.862232779097387,2.6080760095011875,1.8028503562945368,2.1935866983372923,4.855106888361045,0.017814726840855107,5.977434679334917,5.117577197149644,5.054631828978622,4.89311163895487,6.192399049881235,4.6128266033254155,3.3064133016627077,4.529691211401425,1.1104513064133017
247,13063040512,5.904301075268817,4.518279569892473,44.0,5.99247311827957,1.3526881720430108,4.619354838709677,3.8666666666666667,2.6623655913978497,4.690322580645161,1.889247311827957,2.638709677419355,5.552688172043011,5.039784946236559,6.83010752688172,5.893548387096774,2.786021505376344,3.0978494623655912,4.751612903225807,3.1903225806451614,2.413978494623656,264.5720430107527,4.26236559139785,15.672043010752688,3.825806451612903,5.517204301075269,3.4591397849462364,5.052688172043011,6.380645161290323,3.00752688172043,5.664516129032258,4.462365591397849,88.34086021505377,55.215053763440864,1.7376344086021505,4.95483870967742,3.729032258064516,4.852688172043011,45.04329004329004,4.805376344086022,2.641935483870968,4.031182795698925,2.6978494623655913,2.4978494623655916,6.121505376344086,5.308602150537634,4.124731182795699,14911.535483870968,36.0929203539823,0.35161290322580646,12.938709677419356,60.53225806451613,169.5328227571116,19.31935483870968,5.523655913978494,60.026881720430104,77.60322580645162,16.981032258064516,30.09032258064516,54.06787096774194,37.196774193548386,2.224731182795699,52.77311827956989,7.83010752688172,3.8204301075268816,2.108650168728909,6.017204301075269,5.254870641169854,4.953763440860215,4.112903225806452,6.420430107526882,1.3897975253093362,5.303225806451613,5.139784946236559,5.177739032620923,3.4634408602150537,492.3699100112486,5.918279569892473,4.567840269966254,5.394623655913978,13.077525309336332,4.549462365591398,15.401957255343083,5.189247311827957,5.047311827956989,4.833333333333333,4.997849462365592,2.1903225806451614,3.8763440860215055,4.704301075268817,3.3645161290322583,5.698924731182796,2.434408602150538,2.6021505376344085,3.8268817204301073,4.641935483870967,28.44073455759599,315.97539543057997,215.01933216168717,35.99247311827957,160.0,161.66881720430106,2.958064516129032,1.0204301075268818,1.0913978494623655,1.0946236559139786,1.1010752688172043,1.0774193548387097,150.98060344827587,78.31323283082077,2.7604690117252932,32.22688172043011,2.686021505376344,3.243010752688172,2.110752688172043,2.749462365591398,4.734408602150538,0.026881720430107527,5.940860215053763,5.994623655913978,4.683870967741935,5.01505376344086,6.451612903225806,4.921505376344086,2.8849462365591396,5.111827956989248,1.0559139784946237
248,13063040513,5.271460674157304,4.031910112359551,56.87505617977528,6.196404494382023,1.4930337078651685,4.9460674157303375,4.19191011235955,3.6184269662921347,5.284044943820224,1.5087640449438202,3.258426966292135,5.673258426966292,4.397303370786517,6.711011235955056,6.157303370786517,3.2458426966292135,3.6386516853932585,4.031460674157303,3.6858426966292135,2.748314606741573,263.0943820224719,4.937528089887641,16.12494382022472,3.7748314606741573,4.919550561797752,3.6197752808988763,4.761797752808989,6.235955056179775,3.57438202247191,5.302921348314607,4.259325842696629,83.02067415730338,77.07955056179776,3.5865168539325842,5.044044943820225,3.571685393258427,4.558651685393259,46.00902527075812,4.300674157303371,3.5977528089887643,4.8701123595505615,3.562696629213483,2.757752808988764,6.0651685393258425,5.21752808988764,4.678202247191011,13173.90606741573,61.04393409885172,0.4197752808988764,21.421573033707865,73.35191011235955,265.6766844401357,29.788314606741572,5.220674157303371,47.62876404494382,73.66741573033708,15.329590459045903,36.28025191183086,60.599054905490554,13.664719101123595,2.6080898876404492,78.63505617977528,5.098426966292135,2.865168539325843,2.6654966571155683,5.9923595505617975,6.119613180515759,5.528988764044944,4.399550561797753,6.258876404494382,1.535668576886342,5.136629213483146,4.995056179775281,5.255343839541547,3.238202247191011,493.1976504297994,6.391011235955056,5.36266953199618,5.330786516853933,12.29880611270296,4.367640449438202,15.869727793696274,4.2633707865168535,4.733932584269663,4.5887640449438205,4.573932584269663,2.0930337078651684,3.804943820224719,4.146966292134832,3.181123595505618,5.085842696629213,3.087640449438202,2.3141573033707865,4.01123595505618,4.697977528089887,27.700050838840873,319.1781104801239,219.89313371192566,47.02516853932584,160.0,160.02516853932585,2.5779775280898876,1.0417977528089888,1.1725842696629214,1.1604494382022472,1.1896629213483145,1.1604494382022472,172.2679856115108,53.91438886023724,2.5327488396080455,10.630112359550562,2.7995505617977527,3.72314606741573,2.4885393258426967,3.1725842696629214,4.641348314606741,0.050337078651685394,5.28314606741573,5.63685393258427,4.409438202247191,4.607640449438202,6.227865168539326,3.7074157303370785,3.256179775280899,5.6134831460674155,1.5303370786516854
249,13063040518,6.401289282836422,5.492747784045125,35.29492344883159,5.9290894439967765,1.370265914585012,3.692989524576954,3.267526188557615,1.6361804995970992,3.936744560838034,2.6095890410958904,2.4814665592264302,5.193795326349718,5.174053182917002,6.792506043513296,5.5,2.5910556003223206,3.250201450443191,5.360596293311845,2.6152296535052377,2.621273166800967,229.7300564061241,3.8674456083803386,34.6450443190975,3.477034649476229,5.744157937147461,3.532232070910556,5.275181305398872,6.415390813859791,3.06204673650282,5.612409347300564,4.774375503626108,87.11120064464141,35.23247381144238,2.0197421434327154,4.912973408541498,4.400080580177276,4.829975825946817,42.83400646203554,5.684528605962933,1.8372280419016922,3.2163577759871074,2.043513295729251,2.838033843674456,5.838033843674456,5.402497985495568,3.8956486704270747,11769.90209508461,14.77326290125965,0.3259468170829976,1.2888799355358582,50.14141821112006,95.16162837565498,9.463336019339243,5.824738114423852,58.39887187751813,77.383964544722,23.960217008797652,25.545930701047542,46.84961876832845,29.509266720386783,2.5688960515713135,61.5983078162772,6.347703464947623,5.459709911361805,2.1927108185931714,6.361804995970991,5.450658165364048,4.450846091861402,4.391619661563255,5.765108783239323,1.8403373097490743,5.354955680902498,6.1236905721192585,3.399666803784451,4.64262691377921,493.3228259975319,6.294117647058823,4.308753599341834,5.019339242546334,12.423109831345126,4.300564061240935,18.587219251336897,5.614020950846092,5.301369863013699,5.360999194198227,5.157131345688961,2.2224012892828364,3.8412570507655115,4.912570507655117,4.034649476228847,5.796937953263497,2.5447219983883964,3.612006446414182,4.120064464141821,5.022965350523771,28.34541688244433,296.47985675917636,178.94897045658013,30.7812248186946,160.0,160.8573730862208,3.6639806607574537,1.032232070910556,1.1881547139403708,1.1909750201450444,1.2074939564867042,1.1825141015310234,137.9262691377921,140.71970397779833,3.477335800185014,62.33561643835616,2.724818694601128,2.8203062046736505,2.597502014504432,2.6502820306204673,5.12812248186946,0.0547945205479452,6.178082191780822,6.169218372280419,4.689766317485899,4.9222401289282836,6.075745366639807,5.250201450443191,2.6341659951651892,4.2453666398066074,0.8992747784045125
250,13063040519,5.621212121212121,4.406060606060606,51.61515151515152,5.701010101010101,1.195959595959596,3.4101010101010103,3.611111111111111,2.180808080808081,4.390909090909091,2.2181818181818183,3.2656565656565655,4.832323232323232,5.144444444444445,5.658585858585859,5.63939393939394,3.083838383838384,3.7151515151515153,4.491919191919192,3.4363636363636365,3.205050505050505,361.2141414141414,4.4363636363636365,29.403030303030302,3.9060606060606062,4.831313131313132,4.618181818181818,5.05959595959596,5.164646464646465,3.096969696969697,5.372727272727273,3.9626262626262627,76.93434343434343,46.12929292929293,1.198989898989899,4.693939393939394,5.578787878787879,4.927272727272728,47.53690596562184,4.592929292929293,3.2323232323232323,3.9292929292929295,3.502020202020202,3.004040404040404,6.136363636363637,5.527272727272727,3.463636363636364,16917.67070707071,53.28147389969294,0.23232323232323232,3.106060606060606,78.79292929292929,182.0204081632653,7.206060606060606,4.578787878787879,65.53636363636363,51.14242424242424,24.164525252525255,36.26565656565656,44.29591919191919,55.25151515151515,3.5161616161616163,37.124242424242425,4.1282828282828286,4.217171717171717,2.9843006263048015,6.025252525252525,8.135699373695198,5.124242424242424,5.275757575757575,6.151515151515151,2.4042484342379957,4.16969696969697,5.94040404040404,4.719582463465553,4.412121212121212,492.3429853862213,5.036363636363636,7.344770354906054,4.248484848484848,14.145657620041755,3.5131313131313133,14.010198329853862,5.632323232323232,5.133333333333334,4.380808080808081,4.909090909090909,2.1707070707070706,3.018181818181818,5.195959595959596,3.728282828282828,5.588888888888889,2.6535353535353536,2.8464646464646464,4.218181818181818,3.56969696969697,24.034571062740078,408.4057771664374,173.84594222833562,52.52323232323232,155.42424242424244,162.16969696969696,3.4292929292929295,1.003030303030303,1.0424242424242425,1.0444444444444445,1.0464646464646465,1.0383838383838384,203.01818181818183,131.08373205741626,4.061004784688995,23.426262626262627,2.93030303030303,2.0434343434343436,1.316161616161616,1.5232323232323233,4.94040404040404,0.00909090909090909,6.2272727272727275,4.8090909090909095,5.483838383838384,5.025252525252525,6.124242424242424,4.8262626262626265,3.3252525252525253,3.903030303030303,0.8909090909090909
251,13063040521,6.206378986866792,5.120075046904315,34.30206378986867,5.958724202626642,1.2101313320825515,3.6885553470919326,3.424015009380863,1.5215759849906192,4.108818011257036,2.3189493433395874,2.155722326454034,4.876172607879925,5.8442776735459665,6.741088180112571,5.176360225140713,2.649155722326454,2.6679174484052535,5.439024390243903,2.6772983114446527,2.7091932457786116,233.17073170731706,3.7354596622889304,12.579737335834897,4.144465290806754,6.030018761726079,3.202626641651032,5.23452157598499,6.369606003752345,2.525328330206379,5.872420262664165,4.49718574108818,84.79924953095684,24.00375234521576,3.371482176360225,4.455909943714822,3.6810506566604126,5.110694183864916,45.80979284369115,5.279549718574109,1.8592870544090057,3.2288930581613506,2.272045028142589,2.6904315196998123,5.74671669793621,5.046904315196998,3.624765478424015,13402.093808630394,13.347091932457786,0.09568480300187618,0.8780487804878049,51.05816135084428,90.60412757973734,7.733583489681051,5.662288930581614,74.76547842401501,69.04878048780488,23.9281425891182,27.474671669793622,43.680919324577864,61.853658536585364,2.401500938086304,28.5515947467167,7.215759849906191,5.545966228893058,2.2765648854961835,6.01500938086304,3.7705534351145036,4.589118198874297,4.296435272045028,5.75046904315197,1.4042748091603054,5.305816135084428,5.622889305816135,4.115553435114504,4.00562851782364,491.41490458015267,5.560975609756097,3.061679389312977,5.894934333958724,13.886908396946565,5.195121951219512,15.286641221374046,5.718574108818011,5.193245778611632,4.962476547842401,5.174484052532833,2.671669793621013,3.9061913696060038,5.324577861163227,3.806754221388368,6.1876172607879925,2.1125703564727956,3.1463414634146343,3.4427767354596623,5.123827392120075,46.46456692913386,272.03688524590166,168.87704918032787,30.27954971857411,160.0,164.0,3.465290806754221,1.075046904315197,1.3395872420262664,1.3302063789868668,1.375234521575985,1.3527204502814258,134.7091932457786,129.55656108597285,3.244343891402715,61.28142589118199,2.803001876172608,2.4090056285178236,1.7560975609756098,2.378986866791745,4.7242026266416515,0.10881801125703565,6.437148217636023,6.121951219512195,4.602251407129456,5.313320825515947,6.409005628517824,5.983114446529081,2.782363977485929,3.572232645403377,0.549718574108818
